Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Chennai,Delhi,Kolkata,Mumbai,Dest_Cochin,Dest_Delhi,Dest_Hyderabad,Dest_Kolkata,Dest_New Delhi,Medium,Short,month,day ,Total_Stops,Dgree,Duration(Minutes),day_number,Price_USD,Dep_Time_hour,Dep_Time_min,Arrival_Time_hour,Arrival_Time_min
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,21,1.0,1,645,3,88.94252873563218,4,45,15,30
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,18,1.0,1,630,5,86.24137931034483,15,0,1,30
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,3,1.0,0,845,0,67.62068965517241,11,25,1,30
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,12,1.0,1,800,2,145.88505747126436,20,25,9,45
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,15,0.0,0,170,0,55.4367816091954,8,30,11,20
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,27,0.0,0,90,0,23.183908045977013,5,45,7,15
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,12,2.0,1,1180,2,98.88505747126436,12,0,7,40
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,21,0.0,0,175,4,66.3103448275862,11,10,14,5
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1.0,1,1400,0,145.75862068965515,18,55,18,15
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,24,0.0,0,160,0,41.66666666666666,5,55,8,35
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,9,1.0,1,975,3,101.77011494252874,9,15,1,30
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,15,0.0,0,90,2,31.655172413793103,2,35,4,5
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,12,1.0,1,555,2,96.22988505747126,10,0,19,15
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,12,1.0,1,1235,2,117.95402298850574,16,0,12,35
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,3,0.0,1,135,6,124.2528735632184,11,40,13,55
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,15,0.0,0,145,5,40.689655172413794,5,15,7,40
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,6,0.0,1,185,3,92.13793103448276,18,55,22,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,9,0.0,1,170,5,78.85057471264368,10,30,13,20
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4,27,1.0,0,340,5,74.14942528735632,16,45,22,25
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,1.0,1,1120,0,150.19540229885058,20,25,15,5
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,1.0,1,1500,0,131.80459770114942,17,0,18,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,9,1.0,1,795,3,117.27586206896552,10,0,23,15
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,12,0.0,0,150,1,46.91954022988506,22,50,1,20
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,21,2.0,1,500,1,152.5977011494253,10,55,19,15
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,9,2.0,2,420,5,264.3793103448276,8,55,15,55
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,6,1.0,1,1550,3,124.64367816091954,18,55,20,45
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,27,0.0,0,175,3,57.35632183908046,18,55,21,50
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,9,1.0,1,550,5,115.36781609195404,5,50,15,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,1.0,1,520,0,165.3793103448276,20,0,4,40
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,24,0.0,1,170,6,83.94252873563218,16,55,19,45
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,3,2.0,1,1305,6,141.22988505747125,21,30,19,15
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,6,1.0,1,400,3,124.64367816091954,14,5,20,45
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,24,0.0,0,90,4,57.41379310344828,10,20,11,50
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,27,1.0,1,440,0,112.57471264367815,11,40,19,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,6,1.0,0,240,3,48.57471264367816,6,20,10,20
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,21,1.0,1,845,3,84.11494252873563,11,30,1,35
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,12,1.0,1,735,2,98.03448275862068,20,0,8,15
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,12,2.0,1,1830,2,108.22988505747126,12,0,18,30
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,3,2.0,1,1620,0,132.26436781609195,9,35,12,35
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,2.0,1,970,0,114.02298850574712,16,45,8,55
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,18,1.0,1,540,5,80.89655172413794,7,10,16,10
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,3,1.0,0,355,0,57.0,7,0,12,55
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6,9,0.0,1,85,6,65.26436781609195,7,5,8,30
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,9,0.0,1,180,6,83.0919540229885,8,20,11,20
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1.0,1,425,0,81.19540229885058,16,30,23,35
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,6,0.0,0,170,5,55.4367816091954,8,30,11,20
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,24,1.0,1,365,4,167.48275862068965,16,30,22,35
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,27,0.0,0,165,2,47.67816091954023,9,35,12,20
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,24,2.0,1,920,4,159.45977011494253,10,0,1,20
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,24,1.0,1,1415,0,117.95402298850574,13,0,12,35
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,21,2.0,1,1430,1,173.89655172413794,19,10,19,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,9,1.0,0,830,1,76.37931034482759,11,40,1,30
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0.0,0,155,2,55.2183908045977,17,15,19,50
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,9,1.0,0,245,5,66.04597701149426,11,20,15,25
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,9,1.0,0,460,6,59.75862068965517,5,55,13,35
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,18,0.0,0,140,0,49.793103448275865,19,35,21,55
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1,1.0,0,575,5,73.74712643678161,11,25,21,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,18,2.0,1,575,0,148.67816091954023,6,45,16,20
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,21,1.0,1,685,3,90.02298850574712,8,55,20,20
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1.0,1,730,2,98.6896551724138,16,30,4,40
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,24,0.0,0,175,0,66.3103448275862,15,15,18,10
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,21,0.0,1,90,1,92.41379310344828,10,20,11,50
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,3,6,0.0,1,190,2,142.6551724137931,6,0,9,10
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,9,1.0,1,745,6,96.16091954022988,9,25,21,50
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,3,1.0,1,705,0,84.52873563218391,7,30,19,15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2.0,1,665,4,156.04597701149424,11,5,22,10
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,3,1.0,1,585,0,133.58620689655172,9,15,19,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2.0,1,1045,3,146.24137931034485,5,50,23,15
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,24,1.0,1,900,6,158.1494252873563,8,25,23,25
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,15,1.0,0,380,2,73.70114942528735,16,10,22,30
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,27,2.0,0,765,2,74.64367816091954,8,35,21,20
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,24,0.0,1,90,6,65.26436781609195,15,50,17,20
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,12,1.0,1,1545,6,102.19540229885058,9,25,11,10
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,3,1.0,1,1260,6,195.67816091954023,21,50,18,50
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,12,2.0,1,560,2,119.17241379310344,9,40,19,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,9,1.0,1,1335,6,167.48275862068965,20,0,18,15
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,21,1.0,1,495,3,90.02298850574712,7,0,15,15
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,9,1.0,1,750,3,162.6551724137931,9,35,22,5
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,21,1.0,1,510,3,82.22988505747126,10,45,19,15
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,15,1.0,0,710,0,59.67816091954023,7,35,19,25
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,6,2.0,2,630,2,246.93103448275863,15,5,1,35
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,6,1.0,1,730,3,78.29885057471265,16,30,4,40
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,1.0,1,300,6,152.7816091954023,19,35,0,35
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,9,0.0,0,155,1,47.97701149425287,22,15,0,50
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,27,2.0,1,1045,3,128.16091954022988,19,10,12,35
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4,24,1.0,0,310,2,67.95402298850574,17,5,22,15
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,27,1.0,1,570,3,102.3793103448276,13,30,23,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,9,1.0,1,640,5,100.77011494252874,17,0,3,40
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,27,1.0,1,520,2,140.71264367816093,19,45,4,25
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,24,1.0,0,580,4,72.72413793103448,19,0,4,40
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5,24,0.0,0,135,4,40.72413793103448,9,45,12,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,3,1.0,1,675,0,173.08045977011494,8,0,19,15
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,12,1.0,1,1410,1,127.4367816091954,18,55,18,25
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,9,1.0,1,520,3,160.24137931034485,20,0,4,40
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1,1.0,1,380,5,84.10344827586206,15,45,22,5
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,9,2.0,1,1430,3,173.89655172413794,19,10,19,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,24,1.0,1,775,4,111.06896551724138,21,10,10,5
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4,24,1.0,0,300,2,58.2183908045977,16,0,21,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,27,1.0,1,795,3,102.3793103448276,9,45,23,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,21,0.0,0,150,3,47.67816091954023,9,0,11,30
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,9,1.0,1,420,6,156.17241379310346,14,0,21,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,1.0,1,395,3,117.95402298850574,21,50,4,25
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,18,1.0,1,1090,0,141.19540229885058,14,5,8,15
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,15,1.0,1,1285,2,169.89655172413794,18,55,16,20
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,18,1.0,1,1495,5,111.06896551724138,8,25,9,20
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0.0,2,170,4,226.26436781609195,13,0,15,50
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,12,1.0,1,795,6,117.27586206896552,10,0,23,15
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,15,1.0,1,1330,2,160.24137931034485,6,30,4,40
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0.0,2,165,4,295.4367816091954,21,10,23,55
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,9,1.0,1,865,6,117.95402298850574,14,0,4,25
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5,1,0.0,0,140,2,40.72413793103448,17,45,20,5
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,6,0.0,0,150,5,44.14942528735632,14,55,17,25
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,18,1.0,1,450,5,178.7816091954023,11,30,19,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,24,1.0,1,345,4,124.64367816091954,14,5,19,50
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,12,1.0,1,1285,2,145.88505747126436,17,0,14,25
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6,9,0.0,0,90,6,36.89655172413793,19,35,21,5
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,15,2.0,1,435,2,110.35632183908046,12,0,19,15
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,15,1.0,1,750,5,153.75862068965515,13,0,1,30
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,24,1.0,1,1395,6,127.97701149425288,18,55,18,10
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,27,1.0,1,725,2,92.58620689655172,8,55,21,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,27,1.0,1,655,2,140.71264367816093,17,30,4,25
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,9,1.0,1,1520,5,96.83908045977012,22,0,23,20
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6,15,0.0,0,90,5,31.64367816091954,5,45,7,15
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,27,0.0,0,175,0,38.05747126436781,21,10,0,5
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,12,1.0,0,240,2,48.57471264367816,6,20,10,20
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1.0,2,1210,4,309.08045977011494,8,55,5,5
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,24,1.0,1,780,0,143.95402298850576,6,0,19,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,21,0.0,0,150,3,44.2183908045977,17,15,19,45
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1.0,1,425,0,145.75862068965515,16,30,23,35
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,2.0,1,1140,3,159.5632183908046,9,25,4,25
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,18,2.0,1,1615,5,173.89655172413794,9,40,12,35
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,6,1.0,1,740,3,124.64367816091954,8,25,20,45
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,12,1.0,1,650,1,144.2183908045977,21,25,8,15
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,9,1.0,1,585,6,162.9655172413793,18,55,4,40
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,3,1.0,1,575,6,170.93103448275863,16,0,1,35
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,9,2.0,1,1125,6,119.17241379310344,9,40,4,25
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,6,1.0,1,780,2,173.31034482758622,8,0,21,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,21,0.0,0,160,1,55.2183908045977,21,25,0,5
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,9,0.0,0,150,3,44.51724137931034,17,10,19,40
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,24,0.0,0,150,0,44.14942528735632,17,10,19,40
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,1,1.0,0,355,5,62.72413793103448,7,0,12,55
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,12,1.0,1,510,6,169.89655172413794,14,5,22,35
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,9,1.0,1,1260,5,181.19540229885052,21,50,18,50
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,6,12,0.0,0,170,2,53.6551724137931,9,45,12,35
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,24,0.0,1,195,0,109.93103448275862,11,0,14,15
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,15,1.0,1,860,2,82.65517241379311,6,40,21,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,6,1.0,1,520,2,181.19540229885052,19,45,4,25
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,1.0,1,1315,0,165.3793103448276,14,5,12,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,27,1.0,0,520,2,75.17241379310344,19,45,4,25
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,24,0.0,0,170,0,41.66666666666666,9,30,12,20
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,9,1.0,1,705,3,95.01149425287356,7,30,19,15
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,18,1.0,1,435,5,125.79310344827586,11,15,18,30
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,27,1.0,0,300,2,58.310344827586206,16,0,21,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,15,1.0,1,400,4,104.98850574712644,5,45,12,25
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,12,1.0,1,1440,2,92.93103448275862,20,20,20,20
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,6,1.0,2,325,2,255.97701149425288,7,0,12,25
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,2.0,1,1620,0,113.05747126436782,7,0,10,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,3,1.0,1,420,6,170.93103448275863,18,35,1,35
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,12,2.0,2,605,1,270.4367816091954,6,30,16,35
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,6,0.0,1,180,3,92.13793103448276,7,10,10,10
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,18,1.0,1,550,0,141.19540229885058,7,0,16,10
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,12,1.0,1,900,2,80.51724137931035,6,0,21,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,3,0.0,0,155,0,55.2183908045977,11,30,14,5
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,27,1.0,0,300,2,78.47126436781609,5,5,10,5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,12,0.0,0,80,6,35.632183908045974,6,20,7,40
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,15,0.0,0,90,4,31.71264367816092,19,35,21,5
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,9,1.0,1,1480,3,150.19540229885058,20,25,21,5
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,15,0.0,0,165,0,44.80459770114943,20,55,23,40
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,12,2.0,1,1125,2,119.17241379310344,9,40,4,25
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,18,0.0,0,170,0,49.11494252873563,5,45,8,35
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,24,0.0,0,160,4,38.05747126436781,5,55,8,35
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,6,1.0,1,720,2,173.97701149425288,9,0,21,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,9,1.0,0,665,1,75.8735632183908,7,5,18,10
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,24,1.0,1,1580,4,97.14942528735632,20,20,22,40
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1.0,1,1285,2,107.05747126436782,17,0,14,25
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,1,1.0,0,345,5,73.40229885057471,2,0,7,45
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,24,1.0,1,840,0,153.75862068965515,11,30,1,30
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,3,0.0,1,90,6,65.26436781609195,2,55,4,25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,18,0.0,0,170,5,51.52873563218391,23,55,2,45
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,27,1.0,1,1355,0,148.2528735632184,14,0,12,35
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,0.0,1,175,6,87.9080459770115,7,10,10,5
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,9,1.0,1,1025,6,167.48275862068965,6,30,23,35
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6,27,0.0,0,90,3,46.54022988505747,6,25,7,55
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,18,2.0,1,875,0,134.80459770114942,8,50,23,25
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,18,0.0,0,155,3,44.51724137931034,6,55,9,30
